"Tanggal","Source","Major","Total_Spending","Bulan","Month","Day","Week","Sources"
2021-10-12,"Facebook Ads","data_science",100344,Oct 2021,Oct 2021,12,"2","Facebook Ads"
2021-10-13,"Facebook Ads","data_science",115057,Oct 2021,Oct 2021,13,"2","Facebook Ads"
2021-10-14,"Facebook Ads","data_science",220625,Oct 2021,Oct 2021,14,"2","Facebook Ads"
2021-10-15,"Facebook Ads","data_science",291600,Oct 2021,Oct 2021,15,"3","Facebook Ads"
2021-10-16,"Facebook Ads","data_science",300821,Oct 2021,Oct 2021,16,"3","Facebook Ads"
2021-10-17,"Facebook Ads","data_science",457130,Oct 2021,Oct 2021,17,"3","Facebook Ads"
2021-10-18,"Facebook Ads","data_science",716843,Oct 2021,Oct 2021,18,"3","Facebook Ads"
2021-10-19,"Facebook Ads","data_science",808874,Oct 2021,Oct 2021,19,"3","Facebook Ads"
2021-10-20,"Facebook Ads","data_science",800548,Oct 2021,Oct 2021,20,"3","Facebook Ads"
2021-10-21,"Facebook Ads","data_science",661765,Oct 2021,Oct 2021,21,"3","Facebook Ads"
2021-10-22,"Facebook Ads","data_science",930067,Oct 2021,Oct 2021,22,"4","Facebook Ads"
2021-10-23,"Facebook Ads","data_science",775503,Oct 2021,Oct 2021,23,"4","Facebook Ads"
2021-10-24,"Facebook Ads","data_science",451693,Oct 2021,Oct 2021,24,"4","Facebook Ads"
2021-10-25,"Facebook Ads","data_science",445926,Oct 2021,Oct 2021,25,"4","Facebook Ads"
2021-10-26,"Facebook Ads","data_science",432408,Oct 2021,Oct 2021,26,"4","Facebook Ads"
2021-10-27,"Facebook Ads","data_science",470544,Oct 2021,Oct 2021,27,"4","Facebook Ads"
2021-10-28,"Facebook Ads","data_science",442886,Oct 2021,Oct 2021,28,"4","Facebook Ads"
2021-10-29,"Facebook Ads","data_science",218719,Oct 2021,Oct 2021,29,"5","Facebook Ads"
2021-11-05,"Facebook Ads","data_science",39137,Nov 2021,Nov 2021,5,"1","Facebook Ads"
2021-11-06,"Facebook Ads","data_science",94102,Nov 2021,Nov 2021,6,"1","Facebook Ads"
2021-11-07,"Facebook Ads","data_science",100105,Nov 2021,Nov 2021,7,"1","Facebook Ads"
2021-11-08,"Facebook Ads","data_science",97890,Nov 2021,Nov 2021,8,"2","Facebook Ads"
2021-11-09,"Facebook Ads","data_science",96446,Nov 2021,Nov 2021,9,"2","Facebook Ads"
2021-11-10,"Facebook Ads","data_science",98135,Nov 2021,Nov 2021,10,"2","Facebook Ads"
2021-11-11,"Facebook Ads","data_science",188394,Nov 2021,Nov 2021,11,"2","Facebook Ads"
2021-11-12,"Facebook Ads","data_science",238032,Nov 2021,Nov 2021,12,"2","Facebook Ads"
2021-11-13,"Facebook Ads","data_science",132066,Nov 2021,Nov 2021,13,"2","Facebook Ads"
2021-11-14,"Facebook Ads","data_science",97538,Nov 2021,Nov 2021,14,"2","Facebook Ads"
2021-11-15,"Facebook Ads","data_science",101297,Nov 2021,Nov 2021,15,"3","Facebook Ads"
2021-11-16,"Facebook Ads","data_science",234290,Nov 2021,Nov 2021,16,"3","Facebook Ads"
2021-11-17,"Facebook Ads","data_science",293034,Nov 2021,Nov 2021,17,"3","Facebook Ads"
2021-11-18,"Facebook Ads","data_science",298170,Nov 2021,Nov 2021,18,"3","Facebook Ads"
2021-11-19,"Facebook Ads","data_science",297129,Nov 2021,Nov 2021,19,"3","Facebook Ads"
2021-11-20,"Facebook Ads","data_science",293448,Nov 2021,Nov 2021,20,"3","Facebook Ads"
2021-11-21,"Facebook Ads","data_science",300992,Nov 2021,Nov 2021,21,"3","Facebook Ads"
2021-11-22,"Facebook Ads","data_science",300977,Nov 2021,Nov 2021,22,"4","Facebook Ads"
2021-11-23,"Facebook Ads","data_science",491587,Nov 2021,Nov 2021,23,"4","Facebook Ads"
2021-11-24,"Facebook Ads","data_science",666262,Nov 2021,Nov 2021,24,"4","Facebook Ads"
2021-11-25,"Facebook Ads","data_science",695070,Nov 2021,Nov 2021,25,"4","Facebook Ads"
2021-11-26,"Facebook Ads","data_science",675948,Nov 2021,Nov 2021,26,"4","Facebook Ads"
2021-11-27,"Facebook Ads","data_science",707759,Nov 2021,Nov 2021,27,"4","Facebook Ads"
2021-11-28,"Facebook Ads","data_science",451251,Nov 2021,Nov 2021,28,"4","Facebook Ads"
2021-11-29,"Facebook Ads","data_science",81523,Nov 2021,Nov 2021,29,"5","Facebook Ads"
2021-11-30,"Facebook Ads","data_science",27201,Nov 2021,Nov 2021,30,"5","Facebook Ads"
2021-12-07,"Facebook Ads","data_science",26332,Dec 2021,Dec 2021,7,"1","Facebook Ads"
2021-12-08,"Facebook Ads","data_science",47916,Dec 2021,Dec 2021,8,"2","Facebook Ads"
2021-12-09,"Facebook Ads","data_science",49302,Dec 2021,Dec 2021,9,"2","Facebook Ads"
2021-12-10,"Facebook Ads","data_science",17474,Dec 2021,Dec 2021,10,"2","Facebook Ads"
2021-12-21,"Facebook Ads","data_science",910,Dec 2021,Dec 2021,21,"3","Facebook Ads"
2021-12-22,"Facebook Ads","data_science",132025,Dec 2021,Dec 2021,22,"4","Facebook Ads"
2021-12-23,"Facebook Ads","data_science",145792,Dec 2021,Dec 2021,23,"4","Facebook Ads"
2021-12-24,"Facebook Ads","data_science",183926,Dec 2021,Dec 2021,24,"4","Facebook Ads"
2021-12-25,"Facebook Ads","data_science",117920,Dec 2021,Dec 2021,25,"4","Facebook Ads"
2021-12-26,"Facebook Ads","data_science",100758,Dec 2021,Dec 2021,26,"4","Facebook Ads"
2021-12-27,"Facebook Ads","data_science",214515,Dec 2021,Dec 2021,27,"4","Facebook Ads"
2021-12-28,"Facebook Ads","data_science",559761,Dec 2021,Dec 2021,28,"4","Facebook Ads"
2021-12-29,"Facebook Ads","data_science",758550,Dec 2021,Dec 2021,29,"5","Facebook Ads"
2021-12-30,"Facebook Ads","data_science",951352,Dec 2021,Dec 2021,30,"5","Facebook Ads"
2021-12-31,"Facebook Ads","data_science",738748,Dec 2021,Dec 2021,31,"5","Facebook Ads"
2022-01-04,"Facebook Ads","data_science",120775,Jan 2022,Jan 2022,4,"1","Facebook Ads"
2022-01-05,"Facebook Ads","data_science",192726,Jan 2022,Jan 2022,5,"1","Facebook Ads"
2022-01-06,"Facebook Ads","data_science",193984,Jan 2022,Jan 2022,6,"1","Facebook Ads"
2022-01-07,"Facebook Ads","data_science",157314,Jan 2022,Jan 2022,7,"1","Facebook Ads"
2022-01-25,"Facebook Ads","data_science",40190,Jan 2022,Jan 2022,25,"4","Facebook Ads"
2022-01-26,"Facebook Ads","data_science",200672,Jan 2022,Jan 2022,26,"4","Facebook Ads"
2022-01-27,"Facebook Ads","data_science",250198,Jan 2022,Jan 2022,27,"4","Facebook Ads"
2022-01-28,"Facebook Ads","data_science",388820,Jan 2022,Jan 2022,28,"4","Facebook Ads"
2022-01-29,"Facebook Ads","data_science",566462,Jan 2022,Jan 2022,29,"5","Facebook Ads"
2022-01-30,"Facebook Ads","data_science",658382,Jan 2022,Jan 2022,30,"5","Facebook Ads"
2022-01-31,"Facebook Ads","data_science",1115335,Jan 2022,Jan 2022,31,"5","Facebook Ads"
2022-02-01,"Facebook Ads","data_science",1485649,Feb 2022,Feb 2022,1,"1","Facebook Ads"
2022-02-02,"Facebook Ads","data_science",1766213,Feb 2022,Feb 2022,2,"1","Facebook Ads"
2022-02-03,"Facebook Ads","data_science",1747299,Feb 2022,Feb 2022,3,"1","Facebook Ads"
2022-02-04,"Facebook Ads","data_science",229391,Feb 2022,Feb 2022,4,"1","Facebook Ads"
2022-02-05,"Facebook Ads","data_science",2187853,Feb 2022,Feb 2022,5,"1","Facebook Ads"
2022-02-06,"Facebook Ads","data_science",1721939,Feb 2022,Feb 2022,6,"1","Facebook Ads"
2022-02-07,"Facebook Ads","data_science",1423612,Feb 2022,Feb 2022,7,"1","Facebook Ads"
2022-02-08,"Facebook Ads","data_science",815516,Feb 2022,Feb 2022,8,"2","Facebook Ads"
2022-02-09,"Facebook Ads","data_science",470525,Feb 2022,Feb 2022,9,"2","Facebook Ads"
2022-02-10,"Facebook Ads","data_science",154393,Feb 2022,Feb 2022,10,"2","Facebook Ads"
2022-02-22,"Facebook Ads","data_science",458536,Feb 2022,Feb 2022,22,"4","Facebook Ads"
2022-02-23,"Facebook Ads","data_science",381635,Feb 2022,Feb 2022,23,"4","Facebook Ads"
2022-02-24,"Facebook Ads","data_science",706783,Feb 2022,Feb 2022,24,"4","Facebook Ads"
2022-02-25,"Facebook Ads","data_science",835972,Feb 2022,Feb 2022,25,"4","Facebook Ads"
2022-02-26,"Facebook Ads","data_science",865073,Feb 2022,Feb 2022,26,"4","Facebook Ads"
2022-02-27,"Facebook Ads","data_science",855115,Feb 2022,Feb 2022,27,"4","Facebook Ads"
2022-02-28,"Facebook Ads","data_science",854264,Feb 2022,Feb 2022,28,"4","Facebook Ads"
2022-03-01,"Facebook Ads","data_science",449124,Mar 2022,Mar 2022,1,"1","Facebook Ads"
2022-03-02,"Facebook Ads","data_science",750133,Mar 2022,Mar 2022,2,"1","Facebook Ads"
2022-03-03,"Facebook Ads","data_science",1505951,Mar 2022,Mar 2022,3,"1","Facebook Ads"
2022-03-04,"Facebook Ads","data_science",1491153,Mar 2022,Mar 2022,4,"1","Facebook Ads"
2022-03-05,"Facebook Ads","data_science",1035493,Mar 2022,Mar 2022,5,"1","Facebook Ads"
2022-03-06,"Facebook Ads","data_science",52640,Mar 2022,Mar 2022,6,"1","Facebook Ads"
2022-03-10,"Facebook Ads","data_science",47523,Mar 2022,Mar 2022,10,"2","Facebook Ads"
2022-03-11,"Facebook Ads","data_science",97106,Mar 2022,Mar 2022,11,"2","Facebook Ads"
2022-03-12,"Facebook Ads","data_science",96524,Mar 2022,Mar 2022,12,"2","Facebook Ads"
2022-03-13,"Facebook Ads","data_science",100505,Mar 2022,Mar 2022,13,"2","Facebook Ads"
2022-03-14,"Facebook Ads","data_science",100516,Mar 2022,Mar 2022,14,"2","Facebook Ads"
2022-03-15,"Facebook Ads","data_science",100287,Mar 2022,Mar 2022,15,"3","Facebook Ads"
2022-03-16,"Facebook Ads","data_science",100178,Mar 2022,Mar 2022,16,"3","Facebook Ads"
2022-03-17,"Facebook Ads","data_science",99875,Mar 2022,Mar 2022,17,"3","Facebook Ads"
2022-03-18,"Facebook Ads","data_science",99830,Mar 2022,Mar 2022,18,"3","Facebook Ads"
2022-03-19,"Facebook Ads","data_science",98809,Mar 2022,Mar 2022,19,"3","Facebook Ads"
2022-03-20,"Facebook Ads","data_science",228663,Mar 2022,Mar 2022,20,"3","Facebook Ads"
2022-03-21,"Facebook Ads","data_science",506362,Mar 2022,Mar 2022,21,"3","Facebook Ads"
2022-03-22,"Facebook Ads","data_science",592965,Mar 2022,Mar 2022,22,"4","Facebook Ads"
2022-03-23,"Facebook Ads","data_science",844013,Mar 2022,Mar 2022,23,"4","Facebook Ads"
2022-03-24,"Facebook Ads","data_science",762178,Mar 2022,Mar 2022,24,"4","Facebook Ads"
2022-03-25,"Facebook Ads","data_science",939823,Mar 2022,Mar 2022,25,"4","Facebook Ads"
2022-03-26,"Facebook Ads","data_science",940396,Mar 2022,Mar 2022,26,"4","Facebook Ads"
2022-03-27,"Facebook Ads","data_science",907546,Mar 2022,Mar 2022,27,"4","Facebook Ads"
2022-03-28,"Facebook Ads","data_science",881269,Mar 2022,Mar 2022,28,"4","Facebook Ads"
2022-03-29,"Facebook Ads","data_science",966688,Mar 2022,Mar 2022,29,"5","Facebook Ads"
2022-03-30,"Facebook Ads","data_science",1204730,Mar 2022,Mar 2022,30,"5","Facebook Ads"
2022-03-31,"Facebook Ads","data_science",1350710,Mar 2022,Mar 2022,31,"5","Facebook Ads"
2022-04-01,"Facebook Ads","data_science",453828,Apr 2022,Apr 2022,1,"1","Facebook Ads"
2022-04-11,"Facebook Ads","data_science",56403,Apr 2022,Apr 2022,11,"2","Facebook Ads"
2022-04-12,"Facebook Ads","data_science",139552,Apr 2022,Apr 2022,12,"2","Facebook Ads"
2022-04-13,"Facebook Ads","data_science",142621,Apr 2022,Apr 2022,13,"2","Facebook Ads"
2022-04-14,"Facebook Ads","data_science",190194,Apr 2022,Apr 2022,14,"2","Facebook Ads"
2022-04-15,"Facebook Ads","data_science",189051,Apr 2022,Apr 2022,15,"3","Facebook Ads"
2022-04-16,"Facebook Ads","data_science",205374,Apr 2022,Apr 2022,16,"3","Facebook Ads"
2022-04-17,"Facebook Ads","data_science",335508,Apr 2022,Apr 2022,17,"3","Facebook Ads"
2022-04-18,"Facebook Ads","data_science",397686,Apr 2022,Apr 2022,18,"3","Facebook Ads"
2022-04-19,"Facebook Ads","data_science",389767,Apr 2022,Apr 2022,19,"3","Facebook Ads"
2022-04-20,"Facebook Ads","data_science",431000,Apr 2022,Apr 2022,20,"3","Facebook Ads"
2022-04-21,"Facebook Ads","data_science",554435,Apr 2022,Apr 2022,21,"3","Facebook Ads"
2022-04-22,"Facebook Ads","data_science",579875,Apr 2022,Apr 2022,22,"4","Facebook Ads"
2022-04-23,"Facebook Ads","data_science",623191,Apr 2022,Apr 2022,23,"4","Facebook Ads"
2022-04-24,"Facebook Ads","data_science",601683,Apr 2022,Apr 2022,24,"4","Facebook Ads"
2022-04-25,"Facebook Ads","data_science",751787,Apr 2022,Apr 2022,25,"4","Facebook Ads"
2022-04-26,"Facebook Ads","data_science",831207,Apr 2022,Apr 2022,26,"4","Facebook Ads"
2022-04-27,"Facebook Ads","data_science",568971,Apr 2022,Apr 2022,27,"4","Facebook Ads"
2022-04-28,"Facebook Ads","data_science",440661,Apr 2022,Apr 2022,28,"4","Facebook Ads"
2022-04-29,"Facebook Ads","data_science",317204,Apr 2022,Apr 2022,29,"5","Facebook Ads"
2022-04-30,"Facebook Ads","data_science",279638,Apr 2022,Apr 2022,30,"5","Facebook Ads"
2022-05-01,"Facebook Ads","data_science",162931,May 2022,May 2022,1,"1","Facebook Ads"
2022-05-04,"Facebook Ads","data_science",79404,May 2022,May 2022,4,"1","Facebook Ads"
2022-05-05,"Facebook Ads","data_science",77940,May 2022,May 2022,5,"1","Facebook Ads"
2022-05-06,"Facebook Ads","data_science",78675,May 2022,May 2022,6,"1","Facebook Ads"
2022-05-07,"Facebook Ads","data_science",79517,May 2022,May 2022,7,"1","Facebook Ads"
2022-05-08,"Facebook Ads","data_science",68893,May 2022,May 2022,8,"2","Facebook Ads"
2022-05-09,"Facebook Ads","data_science",67088,May 2022,May 2022,9,"2","Facebook Ads"
2022-05-10,"Facebook Ads","data_science",65950,May 2022,May 2022,10,"2","Facebook Ads"
2022-05-11,"Facebook Ads","data_science",68497,May 2022,May 2022,11,"2","Facebook Ads"
2022-05-12,"Facebook Ads","data_science",68502,May 2022,May 2022,12,"2","Facebook Ads"
2022-05-13,"Facebook Ads","data_science",74385,May 2022,May 2022,13,"2","Facebook Ads"
2022-05-14,"Facebook Ads","data_science",56346,May 2022,May 2022,14,"2","Facebook Ads"
2022-05-25,"Facebook Ads","data_science",43519,May 2022,May 2022,25,"4","Facebook Ads"
2022-05-26,"Facebook Ads","data_science",103503,May 2022,May 2022,26,"4","Facebook Ads"
2022-05-27,"Facebook Ads","data_science",99660,May 2022,May 2022,27,"4","Facebook Ads"
2022-05-28,"Facebook Ads","data_science",137345,May 2022,May 2022,28,"4","Facebook Ads"
2022-05-29,"Facebook Ads","data_science",194960,May 2022,May 2022,29,"5","Facebook Ads"
2022-05-30,"Facebook Ads","data_science",228077,May 2022,May 2022,30,"5","Facebook Ads"
2022-05-31,"Facebook Ads","data_science",294590,May 2022,May 2022,31,"5","Facebook Ads"
2022-06-01,"Facebook Ads","data_science",421349,Jun 2022,Jun 2022,1,"1","Facebook Ads"
2022-06-02,"Facebook Ads","data_science",510564,Jun 2022,Jun 2022,2,"1","Facebook Ads"
2022-06-03,"Facebook Ads","data_science",673672,Jun 2022,Jun 2022,3,"1","Facebook Ads"
2022-06-04,"Facebook Ads","data_science",799994,Jun 2022,Jun 2022,4,"1","Facebook Ads"
2022-06-05,"Facebook Ads","data_science",304789,Jun 2022,Jun 2022,5,"1","Facebook Ads"
2022-06-06,"Facebook Ads","data_science",838108,Jun 2022,Jun 2022,6,"1","Facebook Ads"
2022-06-07,"Facebook Ads","data_science",1666900,Jun 2022,Jun 2022,7,"1","Facebook Ads"
2022-06-08,"Facebook Ads","data_science",2050391,Jun 2022,Jun 2022,8,"2","Facebook Ads"
2022-06-09,"Facebook Ads","data_science",2257099,Jun 2022,Jun 2022,9,"2","Facebook Ads"
2022-06-10,"Facebook Ads","data_science",1354201,Jun 2022,Jun 2022,10,"2","Facebook Ads"
2022-06-11,"Facebook Ads","data_science",253963,Jun 2022,Jun 2022,11,"2","Facebook Ads"
2022-06-12,"Facebook Ads","data_science",216687,Jun 2022,Jun 2022,12,"2","Facebook Ads"
2022-06-13,"Facebook Ads","data_science",221746,Jun 2022,Jun 2022,13,"2","Facebook Ads"
2022-06-14,"Facebook Ads","data_science",292235,Jun 2022,Jun 2022,14,"2","Facebook Ads"
2022-06-15,"Facebook Ads","data_science",452043,Jun 2022,Jun 2022,15,"3","Facebook Ads"
2022-06-16,"Facebook Ads","data_science",446118,Jun 2022,Jun 2022,16,"3","Facebook Ads"
2022-06-17,"Facebook Ads","data_science",601976,Jun 2022,Jun 2022,17,"3","Facebook Ads"
2022-06-18,"Facebook Ads","data_science",662669,Jun 2022,Jun 2022,18,"3","Facebook Ads"
2022-06-19,"Facebook Ads","data_science",193079,Jun 2022,Jun 2022,19,"3","Facebook Ads"
2022-06-20,"Facebook Ads","data_science",849172,Jun 2022,Jun 2022,20,"3","Facebook Ads"
2022-06-21,"Facebook Ads","data_science",805797,Jun 2022,Jun 2022,21,"3","Facebook Ads"
2022-06-22,"Facebook Ads","data_science",792758,Jun 2022,Jun 2022,22,"4","Facebook Ads"
2022-06-23,"Facebook Ads","data_science",624249,Jun 2022,Jun 2022,23,"4","Facebook Ads"
2022-06-24,"Facebook Ads","data_science",356431,Jun 2022,Jun 2022,24,"4","Facebook Ads"
2022-06-25,"Facebook Ads","data_science",367564,Jun 2022,Jun 2022,25,"4","Facebook Ads"
2022-06-26,"Facebook Ads","data_science",191294,Jun 2022,Jun 2022,26,"4","Facebook Ads"
2022-06-27,"Facebook Ads","data_science",233515,Jun 2022,Jun 2022,27,"4","Facebook Ads"
2022-06-28,"Facebook Ads","data_science",252684,Jun 2022,Jun 2022,28,"4","Facebook Ads"
2022-06-29,"Facebook Ads","data_science",242957,Jun 2022,Jun 2022,29,"5","Facebook Ads"
2022-06-30,"Facebook Ads","data_science",148548,Jun 2022,Jun 2022,30,"5","Facebook Ads"
2022-07-01,"Facebook Ads","data_science",289538,Jul 2022,Jul 2022,1,"1","Facebook Ads"
2022-07-02,"Facebook Ads","data_science",373365,Jul 2022,Jul 2022,2,"1","Facebook Ads"
2022-07-03,"Facebook Ads","data_science",396214,Jul 2022,Jul 2022,3,"1","Facebook Ads"
2022-07-04,"Facebook Ads","data_science",420683,Jul 2022,Jul 2022,4,"1","Facebook Ads"
2022-07-05,"Facebook Ads","data_science",593177,Jul 2022,Jul 2022,5,"1","Facebook Ads"
2022-07-06,"Facebook Ads","data_science",603584,Jul 2022,Jul 2022,6,"1","Facebook Ads"
2022-07-07,"Facebook Ads","data_science",610551,Jul 2022,Jul 2022,7,"1","Facebook Ads"
2022-07-08,"Facebook Ads","data_science",465298,Jul 2022,Jul 2022,8,"2","Facebook Ads"
2022-07-09,"Facebook Ads","data_science",229433,Jul 2022,Jul 2022,9,"2","Facebook Ads"
2022-07-10,"Facebook Ads","data_science",220438,Jul 2022,Jul 2022,10,"2","Facebook Ads"
2022-07-11,"Facebook Ads","data_science",237922,Jul 2022,Jul 2022,11,"2","Facebook Ads"
2022-07-12,"Facebook Ads","data_science",334284,Jul 2022,Jul 2022,12,"2","Facebook Ads"
2022-07-13,"Facebook Ads","data_science",316488,Jul 2022,Jul 2022,13,"2","Facebook Ads"
2022-07-14,"Facebook Ads","data_science",313691,Jul 2022,Jul 2022,14,"2","Facebook Ads"
2022-07-15,"Facebook Ads","data_science",163869,Jul 2022,Jul 2022,15,"3","Facebook Ads"
2022-07-16,"Facebook Ads","data_science",35410,Jul 2022,Jul 2022,16,"3","Facebook Ads"
2022-07-21,"Facebook Ads","data_science",113469,Jul 2022,Jul 2022,21,"3","Facebook Ads"
2022-07-22,"Facebook Ads","data_science",226251,Jul 2022,Jul 2022,22,"4","Facebook Ads"
2022-07-23,"Facebook Ads","data_science",238273,Jul 2022,Jul 2022,23,"4","Facebook Ads"
2022-07-24,"Facebook Ads","data_science",240201,Jul 2022,Jul 2022,24,"4","Facebook Ads"
2022-07-25,"Facebook Ads","data_science",386630,Jul 2022,Jul 2022,25,"4","Facebook Ads"
2022-07-26,"Facebook Ads","data_science",648356,Jul 2022,Jul 2022,26,"4","Facebook Ads"
2022-07-27,"Facebook Ads","data_science",727969,Jul 2022,Jul 2022,27,"4","Facebook Ads"
2022-07-28,"Facebook Ads","data_science",818048,Jul 2022,Jul 2022,28,"4","Facebook Ads"
2022-07-29,"Facebook Ads","data_science",830481,Jul 2022,Jul 2022,29,"5","Facebook Ads"
2022-07-30,"Facebook Ads","data_science",861327,Jul 2022,Jul 2022,30,"5","Facebook Ads"
2022-07-31,"Facebook Ads","data_science",855289,Jul 2022,Jul 2022,31,"5","Facebook Ads"
2022-08-01,"Facebook Ads","data_science",638946,Aug 2022,Aug 2022,1,"1","Facebook Ads"
2022-08-02,"Facebook Ads","data_science",532633,Aug 2022,Aug 2022,2,"1","Facebook Ads"
2022-08-03,"Facebook Ads","data_science",530840,Aug 2022,Aug 2022,3,"1","Facebook Ads"
2022-08-04,"Facebook Ads","data_science",631755,Aug 2022,Aug 2022,4,"1","Facebook Ads"
2022-08-05,"Facebook Ads","data_science",810437,Aug 2022,Aug 2022,5,"1","Facebook Ads"
2022-08-06,"Facebook Ads","data_science",873845,Aug 2022,Aug 2022,6,"1","Facebook Ads"
2022-08-07,"Facebook Ads","data_science",850068,Aug 2022,Aug 2022,7,"1","Facebook Ads"
2022-08-08,"Facebook Ads","data_science",315214,Aug 2022,Aug 2022,8,"2","Facebook Ads"
2022-08-09,"Facebook Ads","data_science",59699,Aug 2022,Aug 2022,9,"2","Facebook Ads"
2022-08-10,"Facebook Ads","data_science",58555,Aug 2022,Aug 2022,10,"2","Facebook Ads"
2022-08-11,"Facebook Ads","data_science",153544,Aug 2022,Aug 2022,11,"2","Facebook Ads"
2022-08-12,"Facebook Ads","data_science",200985,Aug 2022,Aug 2022,12,"2","Facebook Ads"
2022-08-13,"Facebook Ads","data_science",206384,Aug 2022,Aug 2022,13,"2","Facebook Ads"
2022-08-14,"Facebook Ads","data_science",211925,Aug 2022,Aug 2022,14,"2","Facebook Ads"
2022-08-15,"Facebook Ads","data_science",209193,Aug 2022,Aug 2022,15,"3","Facebook Ads"
2022-08-16,"Facebook Ads","data_science",209673,Aug 2022,Aug 2022,16,"3","Facebook Ads"
2022-08-17,"Facebook Ads","data_science",79930,Aug 2022,Aug 2022,17,"3","Facebook Ads"
2022-08-18,"Facebook Ads","data_science",243336,Aug 2022,Aug 2022,18,"3","Facebook Ads"
2022-08-19,"Facebook Ads","data_science",201172,Aug 2022,Aug 2022,19,"3","Facebook Ads"
2022-08-20,"Facebook Ads","data_science",93783,Aug 2022,Aug 2022,20,"3","Facebook Ads"
2022-08-21,"Facebook Ads","data_science",90923,Aug 2022,Aug 2022,21,"3","Facebook Ads"
2022-08-22,"Facebook Ads","data_science",91124,Aug 2022,Aug 2022,22,"4","Facebook Ads"
2022-08-23,"Facebook Ads","data_science",90530,Aug 2022,Aug 2022,23,"4","Facebook Ads"
2022-08-24,"Facebook Ads","data_science",87087,Aug 2022,Aug 2022,24,"4","Facebook Ads"
2022-08-25,"Facebook Ads","data_science",34736,Aug 2022,Aug 2022,25,"4","Facebook Ads"
2022-08-27,"Facebook Ads","data_science",94800,Aug 2022,Aug 2022,27,"4","Facebook Ads"
2022-08-28,"Facebook Ads","data_science",81515,Aug 2022,Aug 2022,28,"4","Facebook Ads"
